ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen,date
18,2021-08-02T07:45:00Z,19.258,norwood,0.374591776509935,6.05601229588826,2021-08-02
22,2021-08-02T07:45:00Z,12.543,blue.ruin,1.19912587412588,3.01518575174825,2021-08-02
31,2021-08-02T07:45:00Z,13.671,blue.ruin,0.995860495436767,2.91304489895698,2021-08-02
6,2021-08-02T07:50:00Z,13.562,norwood,0.985026501766785,1.47871775618375,2021-08-02
7,2021-08-02T07:50:00Z,12.391,blue.ruin,1.44693548387097,3.274,2021-08-02
10,2021-08-02T07:50:00Z,12.539,blue.ruin,1.23209677419355,3.19618387096774,2021-08-02
13,2021-08-02T07:50:00Z,15.042,norwood,0.803443748737629,2.07395569918535,2021-08-02
21,2021-08-02T07:50:00Z,16.028,blue.ruin,0.628130841121496,3.67714698385726,2021-08-02
2,2021-08-02T07:55:00Z,14.312,norwood,0.854107505070994,1.67964655172414,2021-08-02
5,2021-08-02T07:55:00Z,13.875,blue.ruin,0.965647482014388,2.98799460431655,2021-08-02
8,2021-08-02T07:55:00Z,15.156,blue.ruin,0.76506976744186,3.47435517970402,2021-08-02
15,2021-08-02T07:55:00Z,12.772,blue.ruin,1.08467625899281,3.12487769784173,2021-08-02
16,2021-08-02T07:55:00Z,14.528,norwood,0.831632653061224,1.85468367346939,2021-08-02
17,2021-08-02T07:55:00Z,16.447,blue.ruin,0.554906976744186,4.04752642706131,2021-08-02
18,2021-08-02T07:55:00Z,17.693,norwood,0.524052478134111,4.69621185617104,2021-08-02
23,2021-08-02T07:55:00Z,12.623,blue.ruin,1.11016129032258,3.15418548387097,2021-08-02
30,2021-08-02T07:55:00Z,12.41,blue.ruin,1.41935483870968,3.43,2021-08-02
31,2021-08-02T07:55:00Z,13.609,blue.ruin,0.994352517985612,3.02100539568345,2021-08-02
6,2021-08-02T08:00:00Z,13.75,norwood,0.967132116004296,1.61355290010741,2021-08-02
11,2021-08-02T08:00:00Z,15.037,blue.ruin,0.781967592592592,3.53773400673401,2021-08-02
13,2021-08-02T08:00:00Z,15.356,norwood,0.761373260738052,2.55624470659407,2021-08-02
14,2021-08-02T08:00:00Z,14.754,norwood,0.822070982052833,2.02119429320428,2021-08-02
21,2021-08-02T08:00:00Z,14.086,blue.ruin,0.936064814814815,3.24635016835017,2021-08-02
22,2021-08-02T08:00:00Z,12.543,blue.ruin,1.22629032258065,3.36643387096774,2021-08-02
2,2021-08-02T08:05:00Z,14.25,norwood,0.878714285714286,1.74570428571429,2021-08-02
5,2021-08-02T08:05:00Z,14.062,blue.ruin,0.949669811320755,3.24079845626072,2021-08-02
7,2021-08-02T08:05:00Z,12.454,blue.ruin,1.38662420382165,3.481,2021-08-02
8,2021-08-02T08:05:00Z,15.093,blue.ruin,0.779457547169811,3.65240265866209,2021-08-02
10,2021-08-02T08:05:00Z,12.539,blue.ruin,1.26480891719745,3.42967237261147,2021-08-02
15,2021-08-02T08:05:00Z,12.897,blue.ruin,1.07407539118065,3.31475542318634,2021-08-02
16,2021-08-02T08:05:00Z,14.59,norwood,0.836124975044919,1.90881709589406,2021-08-02
17,2021-08-02T08:05:00Z,16.072,blue.ruin,0.617830188679245,4.04324699828473,2021-08-02
23,2021-08-02T08:05:00Z,12.498,blue.ruin,1.32356687898089,3.46507404458599,2021-08-02
30,2021-08-02T08:05:00Z,12.41,blue.ruin,1.44968152866242,3.481,2021-08-02
6,2021-08-02T08:10:00Z,13.875,norwood,0.92754607177497606,1.63738069835112,2021-08-02
11,2021-08-02T08:10:00Z,13.847,blue.ruin,0.972724039829303,3.18891634068279,2021-08-02
14,2021-08-02T08:10:00Z,14.629,norwood,0.827815699658703,1.93788395904437,2021-08-02
18,2021-08-02T08:10:00Z,17.442,norwood,0.545442682192331,4.45665127484441,2021-08-02
22,2021-08-02T08:10:00Z,12.543,blue.ruin,1.26989795918367,3.56707015306123,2021-08-02
31,2021-08-02T08:10:00Z,14.423,blue.ruin,0.890070754716981,3.34741509433962,2021-08-02
7,2021-08-02T08:15:00Z,12.454,blue.ruin,1.43825503355705,3.853,2021-08-02
10,2021-08-02T08:15:00Z,12.539,blue.ruin,1.30989932885906,3.79254823825504,2021-08-02
13,2021-08-02T08:15:00Z,15.794,norwood,0.699368318756074,3.11790249433107,2021-08-02
16,2021-08-02T08:15:00Z,14.403,norwood,0.834548104956268,1.90826870748299,2021-08-02
17,2021-08-02T08:15:00Z,16.072,blue.ruin,0.625145631067961,4.12415357458076,2021-08-02
21,2021-08-02T08:15:00Z,12.581,blue.ruin,1.24647651006712,3.69693833892618,2021-08-02
30,2021-08-02T08:15:00Z,12.472,blue.ruin,1.41107382550336,3.853,2021-08-02
2,2021-08-02T08:20:00Z,14.5,norwood,0.824410969486288,2.05904091026136,2021-08-02
5,2021-08-02T08:20:00Z,14.188,blue.ruin,0.948634146341463,3.42332771618625,2021-08-02
8,2021-08-02T08:20:00Z,14.843,blue.ruin,0.83680487804878,3.6957844789357,2021-08-02
15,2021-08-02T08:20:00Z,13.085,blue.ruin,1.06120514556534,3.62128131347326,2021-08-02
18,2021-08-02T08:20:00Z,18.382,norwood,0.449555813055234,5.39962511265611,2021-08-02
22,2021-08-02T08:20:00Z,12.606,blue.ruin,1.23513931888545,3.93610216718266,2021-08-02
23,2021-08-02T08:20:00Z,12.56,blue.ruin,1.29922600619195,4.05209907120743,2021-08-02
31,2021-08-02T08:20:00Z,13.546,blue.ruin,1.01438727149628,3.53654096140826,2021-08-02
6,2021-08-02T08:25:00Z,13.812,norwood,0.935650887573965,1.86110798816568,2021-08-02
7,2021-08-02T08:25:00Z,12.454,blue.ruin,1.4469040247678,3.951,2021-08-02
11,2021-08-02T08:25:00Z,13.096,blue.ruin,1.06008801624915,3.65311543669601,2021-08-02
13,2021-08-02T08:25:00Z,15.418,norwood,0.747258903561425,2.90684076964119,2021-08-02
14,2021-08-02T08:25:00Z,14.754,norwood,0.813685474189676,2.32505472188876,2021-08-02
21,2021-08-02T08:25:00Z,12.644,blue.ruin,1.18219814241486,3.77858359133127,2021-08-02
2,2021-08-02T08:30:00Z,13.688,norwood,0.942989417989418,1.8630582010582,2021-08-02
5,2021-08-02T08:30:00Z,14.562,blue.ruin,0.878990384615385,3.79591608391608,2021-08-02
8,2021-08-02T08:30:00Z,14.655,blue.ruin,0.863341346153846,3.83688811188811,2021-08-02
10,2021-08-02T08:30:00Z,12.602,blue.ruin,1.27201834862385,4.00044724770642,2021-08-02
15,2021-08-02T08:30:00Z,12.897,blue.ruin,1.08195329087049,3.76999336518047,2021-08-02
16,2021-08-02T08:30:00Z,14.528,norwood,0.836422200198216,2.1419867855963,2021-08-02
17,2021-08-02T08:30:00Z,15.195,blue.ruin,0.772475961538462,4.07479020979021,2021-08-02
23,2021-08-02T08:30:00Z,12.56,blue.ruin,1.32981651376147,4.07052752293578,2021-08-02
30,2021-08-02T08:30:00Z,12.472,blue.ruin,1.45091743119266,4.095,2021-08-02
6,2021-08-02T08:35:00Z,13.562,norwood,0.967090395480226,1.81555602636535,2021-08-02
11,2021-08-02T08:35:00Z,12.532,blue.ruin,1.39773413897281,4.842,2021-08-02
14,2021-08-02T08:35:00Z,14.691,norwood,0.81984318455971,2.28178729392843,2021-08-02
18,2021-08-02T08:35:00Z,18.82,norwood,0.404784881383192,5.95366974936336,2021-08-02
21,2021-08-02T08:35:00Z,12.518,blue.ruin,1.41676737160121,4.842,2021-08-02
22,2021-08-02T08:35:00Z,12.606,blue.ruin,1.29712990936556,4.69237764350453,2021-08-02
31,2021-08-02T08:35:00Z,13.609,blue.ruin,1.00316027088036,3.86044356659142,2021-08-02
5,2021-08-02T08:40:00Z,14.938,blue.ruin,0.814312796208531,4.03265489013356,2021-08-02
7,2021-08-02T08:40:00Z,12.517,blue.ruin,1.41812688821752,4.664,2021-08-02
8,2021-08-02T08:40:00Z,14.718,blue.ruin,0.850805687203791,3.93511934510987,2021-08-02
10,2021-08-02T08:40:00Z,12.602,blue.ruin,1.30256797583081,4.54613141993957,2021-08-02
13,2021-08-02T08:40:00Z,15.356,norwood,0.759109352809901,2.93360018935551,2021-08-02
16,2021-08-02T08:40:00Z,14.528,norwood,0.84310204909718,2.21686251437073,2021-08-02
17,2021-08-02T08:40:00Z,16.447,blue.ruin,0.564004739336493,4.70166006031883,2021-08-02
23,2021-08-02T08:40:00Z,12.56,blue.ruin,1.35966767371601,4.664,2021-08-02
30,2021-08-02T08:40:00Z,12.535,blue.ruin,1.39365558912387,4.664,2021-08-02
2,2021-08-02T08:45:00Z,14.25,norwood,0.880954545454545,2.22762659090909,2021-08-02
4,2021-08-02T08:45:00Z,13.688,norwood,0.957590909090909,2.07320431818182,2021-08-02
11,2021-08-02T08:45:00Z,12.845,blue.ruin,1.09283276450512,4.1535162116041,2021-08-02
14,2021-08-02T08:45:00Z,14.691,norwood,0.828423069167171,2.47343987363044,2021-08-02
15,2021-08-02T08:45:00Z,12.71,blue.ruin,1.18731343283582,4.36751492537313,2021-08-02
22,2021-08-02T08:45:00Z,12.606,blue.ruin,1.32701492537313,4.68393880597015,2021-08-02
31,2021-08-02T08:45:00Z,13.985,blue.ruin,0.976109215017065,3.88913737201365,2021-08-02
6,2021-08-02T08:50:00Z,13.75,norwood,0.932218148487626,2.06656691109074,2021-08-02
7,2021-08-02T08:50:00Z,12.517,blue.ruin,1.47433628318584,4.366,2021-08-02
10,2021-08-02T08:50:00Z,12.665,blue.ruin,1.27787610619469,4.25673230088496,2021-08-02
13,2021-08-02T08:50:00Z,15.168,norwood,0.769418238993711,2.93347707023061,2021-08-02
21,2021-08-02T08:50:00Z,12.581,blue.ruin,1.38938053097345,4.366,2021-08-02
2,2021-08-02T08:55:00Z,13.812,norwood,0.914261555806088,2.30030214205186,2021-08-02
5,2021-08-02T08:55:00Z,14.438,blue.ruin,0.907,4.01007272727273,2021-08-02
8,2021-08-02T08:55:00Z,15.031,blue.ruin,0.808166666666666,4.24008484848485,2021-08-02
15,2021-08-02T08:55:00Z,12.772,blue.ruin,1.19196185286103,4.2965340599455,2021-08-02
16,2021-08-02T08:55:00Z,14.528,norwood,0.818253968253968,2.70910582010582,2021-08-02
17,2021-08-02T08:55:00Z,16.385,blue.ruin,0.5825,4.76527272727273,2021-08-02
18,2021-08-02T08:55:00Z,16.44,norwood,0.637603930461073,4.24613655832704,2021-08-02
23,2021-08-02T08:55:00Z,12.623,blue.ruin,1.37465940054496,4.549,2021-08-02
30,2021-08-02T08:55:00Z,12.661,blue.ruin,1.32806539509537,4.51395946866485,2021-08-02
31,2021-08-02T08:55:00Z,13.671,blue.ruin,1.0072768192048,4.00149971867967,2021-08-02
6,2021-08-02T09:00:00Z,13.875,norwood,0.93244176013805,2.35549849007765,2021-08-02
11,2021-08-02T09:00:00Z,12.657,blue.ruin,1.35956873315364,4.24,2021-08-02
13,2021-08-02T09:00:00Z,15.23,norwood,0.776025139089223,3.17074503743389,2021-08-02
14,2021-08-02T09:00:00Z,14.503,norwood,0.851164797238999,2.54528019844694,2021-08-02
21,2021-08-02T09:00:00Z,12.581,blue.ruin,1.45175202156334,4.24,2021-08-02
22,2021-08-02T09:00:00Z,12.669,blue.ruin,1.34501347708895,4.24,2021-08-02
2,2021-08-02T09:05:00Z,13,norwood,1.17179144385027,1.8278736631016,2021-08-02
5,2021-08-02T09:05:00Z,13.188,blue.ruin,1.06421568627451,4.16,2021-08-02
7,2021-08-02T09:05:00Z,12.579,blue.ruin,1.46022727272727,4.16,2021-08-02
8,2021-08-02T09:05:00Z,14.342,blue.ruin,0.913691588785046,4.22403483432455,2021-08-02
10,2021-08-02T09:05:00Z,12.665,blue.ruin,1.3625,4.16,2021-08-02
15,2021-08-02T09:05:00Z,13.398,blue.ruin,1.03848039215686,4.16,2021-08-02
16,2021-08-02T09:05:00Z,14.215,norwood,0.856872509960159,2.58840288844622,2021-08-02
17,2021-08-02T09:05:00Z,14.631,blue.ruin,0.86642523364486,4.30739549702634,2021-08-02
23,2021-08-02T09:05:00Z,12.623,blue.ruin,1.41022727272727,4.16,2021-08-02
30,2021-08-02T09:05:00Z,12.598,blue.ruin,1.43863636363636,4.16,2021-08-02
6,2021-08-02T09:10:00Z,13.625,norwood,0.940684410646388,2.36103041825095,2021-08-02
11,2021-08-02T09:10:00Z,12.657,blue.ruin,1.38603723404255,3.98,2021-08-02
14,2021-08-02T09:10:00Z,14.378,norwood,0.838264794383149,2.66755616850552,2021-08-02
18,2021-08-02T09:10:00Z,18.069,norwood,0.468054162487462,5.77670845870946,2021-08-02
22,2021-08-02T09:10:00Z,12.731,blue.ruin,1.29747340425532,3.98,2021-08-02
31,2021-08-02T09:10:00Z,13.671,blue.ruin,1.00803006329114,3.98,2021-08-02
7,2021-08-02T09:15:00Z,12.579,blue.ruin,1.50655940594059,3.93,2021-08-02
10,2021-08-02T09:15:00Z,12.728,blue.ruin,1.34059405940594,3.93,2021-08-02
13,2021-08-02T09:15:00Z,14.541,norwood,0.812745877210411,2.89068627061395,2021-08-02
16,2021-08-02T09:15:00Z,14.34,norwood,0.832714087025631,2.72308642956487,2021-08-02
17,2021-08-02T09:15:00Z,15.946,blue.ruin,0.671690821256039,4.63336319718928,2021-08-02
21,2021-08-02T09:15:00Z,12.707,blue.ruin,1.36398514851485,3.93,2021-08-02
30,2021-08-02T09:15:00Z,12.598,blue.ruin,1.48539603960396,3.93,2021-08-02
2,2021-08-02T09:20:00Z,13.188,norwood,0.999564375605034,2.2832715392062,2021-08-02
5,2021-08-02T09:20:00Z,13.812,blue.ruin,1.01057692307692,3.91,2021-08-02
8,2021-08-02T09:20:00Z,13.966,blue.ruin,0.994711538461539,3.91,2021-08-02
15,2021-08-02T09:20:00Z,12.96,blue.ruin,1.09835164835165,3.91,2021-08-02
18,2021-08-02T09:20:00Z,17.63,norwood,0.505840225943111,5.48708452693161,2021-08-02
22,2021-08-02T09:20:00Z,12.731,blue.ruin,1.349609375,3.91,2021-08-02
23,2021-08-02T09:20:00Z,12.686,blue.ruin,1.40234375,3.91,2021-08-02
31,2021-08-02T09:20:00Z,14.235,blue.ruin,0.966998626373626,3.91,2021-08-02
6,2021-08-02T09:25:00Z,13.438,norwood,0.966720779220779,2.32291044372294,2021-08-02
7,2021-08-02T09:25:00Z,12.642,blue.ruin,1.47809278350516,3.86,2021-08-02
11,2021-08-02T09:25:00Z,12.657,blue.ruin,1.46069587628866,3.86,2021-08-02
13,2021-08-02T09:25:00Z,15.168,norwood,0.750197433366239,3.4025315893386,2021-08-02
14,2021-08-02T09:25:00Z,14.629,norwood,0.803405725567621,2.96187824942415,2021-08-02
21,2021-08-02T09:25:00Z,12.707,blue.ruin,1.40270618556701,3.86,2021-08-02
2,2021-08-02T09:30:00Z,13.625,norwood,0.933867735470942,2.66985771543086,2021-08-02
5,2021-08-02T09:30:00Z,14.438,blue.ruin,0.941392839627268,4.03629096259307,2021-08-02
8,2021-08-02T09:30:00Z,14.843,blue.ruin,0.896701814615007,4.17280172990325,2021-08-02
10,2021-08-02T09:30:00Z,12.79,blue.ruin,1.30644329896907,4.01,2021-08-02
15,2021-08-02T09:30:00Z,13.649,blue.ruin,1.02661637931034,4.01,2021-08-02
16,2021-08-02T09:30:00Z,14.277,norwood,0.840804147916259,2.95649396726016,2021-08-02
17,2021-08-02T09:30:00Z,15.007,blue.ruin,0.878604708190289,4.2280801640733,2021-08-02
23,2021-08-02T09:30:00Z,12.686,blue.ruin,1.4270618556701,4.01,2021-08-02
30,2021-08-02T09:30:00Z,12.661,blue.ruin,1.45605670103093,4.01,2021-08-02
6,2021-08-02T09:35:00Z,13.062,norwood,1.13034759358289,2.26956818181818,2021-08-02
11,2021-08-02T09:35:00Z,12.72,blue.ruin,1.38762886597938,4.15,2021-08-02
14,2021-08-02T09:35:00Z,14.503,norwood,0.826513975155279,3.22747237318841,2021-08-02
18,2021-08-02T09:35:00Z,19.446,norwood,0.341008174386921,6.93754586739328,2021-08-02
21,2021-08-02T09:35:00Z,12.832,blue.ruin,1.25773195876289,4.15,2021-08-02
22,2021-08-02T09:35:00Z,12.794,blue.ruin,1.30180412371134,4.15,2021-08-02
31,2021-08-02T09:35:00Z,13.797,blue.ruin,1.00522103658537,4.15,2021-08-02
5,2021-08-02T09:40:00Z,14,blue.ruin,1.00186170212766,4.13,2021-08-02
7,2021-08-02T09:40:00Z,12.704,blue.ruin,1.4375,4.13,2021-08-02
8,2021-08-02T09:40:00Z,14.78,blue.ruin,0.903333333333333,4.26745454545455,2021-08-02
10,2021-08-02T09:40:00Z,12.79,blue.ruin,1.34447115384615,4.13,2021-08-02
13,2021-08-02T09:40:00Z,14.917,norwood,0.808838735335057,3.83911294491947,2021-08-02
16,2021-08-02T09:40:00Z,14.528,norwood,0.847514416384967,3.5777942599589,2021-08-02
17,2021-08-02T09:40:00Z,16.197,blue.ruin,0.649,5.01658181818182,2021-08-02
23,2021-08-02T09:40:00Z,12.748,blue.ruin,1.38990384615385,4.13,2021-08-02
30,2021-08-02T09:40:00Z,12.661,blue.ruin,1.48401442307692,4.13,2021-08-02
2,2021-08-02T09:45:00Z,13.125,norwood,1.11673151750973,2.52657003891051,2021-08-02
11,2021-08-02T09:45:00Z,12.783,blue.ruin,1.35204326923077,4.08,2021-08-02
14,2021-08-02T09:45:00Z,14.566,norwood,0.822372596602576,3.57876616265323,2021-08-02
15,2021-08-02T09:45:00Z,13.586,blue.ruin,1.04389763779528,4.08,2021-08-02
18,2021-08-02T09:45:00Z,17.066,norwood,0.58903304088109,5.24908848235953,2021-08-02
22,2021-08-02T09:45:00Z,12.857,blue.ruin,1.27199519230769,4.08,2021-08-02
31,2021-08-02T09:45:00Z,13.671,blue.ruin,1.03553149606299,4.08,2021-08-02
6,2021-08-02T09:50:00Z,13.438,norwood,0.985690235690236,2.98212345679012,2021-08-02
7,2021-08-02T09:50:00Z,12.704,blue.ruin,1.46486486486486,4.04,2021-08-02
10,2021-08-02T09:50:00Z,12.79,blue.ruin,1.3777027027027,4.04,2021-08-02
13,2021-08-02T09:50:00Z,14.854,norwood,0.793591640466063,3.81745638370014,2021-08-02
21,2021-08-02T09:50:00Z,12.769,blue.ruin,1.39898648648649,4.04,2021-08-02
2,2021-08-02T09:55:00Z,13.562,norwood,0.971153846153846,3.076375,2021-08-02
5,2021-08-02T09:55:00Z,13,blue.ruin,1.18839285714286,4.13,2021-08-02
8,2021-08-02T09:55:00Z,14.342,blue.ruin,0.970454545454545,4.13,2021-08-02
15,2021-08-02T09:55:00Z,13.148,blue.ruin,1.09380165289256,4.13,2021-08-02
16,2021-08-02T09:55:00Z,14.277,norwood,0.85966735966736,3.42662837837838,2021-08-02
17,2021-08-02T09:55:00Z,14.443,blue.ruin,0.960020661157025,4.13,2021-08-02
18,2021-08-02T09:55:00Z,17.066,norwood,0.594423617619494,5.29502014995314,2021-08-02
23,2021-08-02T09:55:00Z,12.811,blue.ruin,1.37823660714286,4.13,2021-08-02
30,2021-08-02T09:55:00Z,12.723,blue.ruin,1.46662946428571,4.13,2021-08-02
31,2021-08-02T09:55:00Z,13.859,blue.ruin,1.02035123966942,4.13,2021-08-02
6,2021-08-02T10:00:00Z,13.125,norwood,1.10441767068273,2.60522054886211,2021-08-02
11,2021-08-02T10:00:00Z,12.783,blue.ruin,1.43396226415094,4.15,2021-08-02
13,2021-08-02T10:00:00Z,14.98,norwood,0.788527653213752,3.8025346287992,2021-08-02
14,2021-08-02T10:00:00Z,14.754,norwood,0.809641255605381,3.64573094170404,2021-08-02
21,2021-08-02T10:00:00Z,12.769,blue.ruin,1.44716981132075,4.15,2021-08-02
22,2021-08-02T10:00:00Z,12.857,blue.ruin,1.36415094339623,4.15,2021-08-02
2,2021-08-02T10:05:00Z,12.812,norwood,1.32434301521438,2.04457376671277,2021-08-02
5,2021-08-02T10:05:00Z,13.188,blue.ruin,1.09746716697936,4.14,2021-08-02
7,2021-08-02T10:05:00Z,12.767,blue.ruin,1.46860706860707,4.14,2021-08-02
8,2021-08-02T10:05:00Z,14.655,blue.ruin,0.95984990619137,4.14,2021-08-02
10,2021-08-02T10:05:00Z,12.853,blue.ruin,1.38814968814969,4.14,2021-08-02
15,2021-08-02T10:05:00Z,13.273,blue.ruin,1.08949343339587,4.14,2021-08-02
16,2021-08-02T10:05:00Z,14.34,norwood,0.855722070844687,3.58321253405995,2021-08-02
17,2021-08-02T10:05:00Z,14.631,blue.ruin,0.962101313320825,4.14,2021-08-02
23,2021-08-02T10:05:00Z,12.811,blue.ruin,1.42744282744283,4.14,2021-08-02
30,2021-08-02T10:05:00Z,12.723,blue.ruin,1.50977130977131,4.14,2021-08-02
6,2021-08-02T10:10:00Z,13.188,norwood,0.99959165154265,3.19489791288566,2021-08-02
11,2021-08-02T10:10:00Z,12.845,blue.ruin,1.42180746561886,4.22,2021-08-02
14,2021-08-02T10:10:00Z,14.566,norwood,0.823993288590604,3.88744323266219,2021-08-02
18,2021-08-02T10:10:00Z,15.374,norwood,0.748676360924683,4.41001718245091,2021-08-02
22,2021-08-02T10:10:00Z,12.857,blue.ruin,1.41119842829077,4.22,2021-08-02
31,2021-08-02T10:10:00Z,13.859,blue.ruin,1.03371855880353,4.22,2021-08-02
7,2021-08-02T10:15:00Z,12.767,blue.ruin,1.51061452513967,4.29,2021-08-02
10,2021-08-02T10:15:00Z,12.853,blue.ruin,1.43854748603352,4.29,2021-08-02
13,2021-08-02T10:15:00Z,14.854,norwood,0.786831611382998,4.11681007189898,2021-08-02
16,2021-08-02T10:15:00Z,14.152,norwood,0.850717703349282,3.67357057416268,2021-08-02
17,2021-08-02T10:15:00Z,15.195,blue.ruin,0.861153846153846,4.56138461538462,2021-08-02
21,2021-08-02T10:15:00Z,12.769,blue.ruin,1.50893854748603,4.29,2021-08-02
30,2021-08-02T10:15:00Z,12.723,blue.ruin,1.54748603351955,4.29,2021-08-02
2,2021-08-02T10:20:00Z,12.875,norwood,1.23714759535655,2.4070221116639,2021-08-02
5,2021-08-02T10:20:00Z,13.75,blue.ruin,1.05651465798046,4.33,2021-08-02
8,2021-08-02T10:20:00Z,14.78,blue.ruin,0.95586319218241,4.33,2021-08-02
15,2021-08-02T10:20:00Z,13.211,blue.ruin,1.17486725663717,4.33,2021-08-02
18,2021-08-02T10:20:00Z,16.69,norwood,0.62075713240673,5.34253471714216,2021-08-02
22,2021-08-02T10:20:00Z,12.92,blue.ruin,1.40663716814159,4.33,2021-08-02
23,2021-08-02T10:20:00Z,12.811,blue.ruin,1.49345132743363,4.33,2021-08-02
31,2021-08-02T10:20:00Z,13.922,blue.ruin,1.03970684039088,4.33,2021-08-02
6,2021-08-02T10:25:00Z,13.062,norwood,1.12666666666667,2.76527222222222,2021-08-02
7,2021-08-02T10:25:00Z,12.829,blue.ruin,1.49967585089141,4.42,2021-08-02
11,2021-08-02T10:25:00Z,12.845,blue.ruin,1.48800648298217,4.42,2021-08-02
13,2021-08-02T10:25:00Z,14.604,norwood,0.822191323692992,3.84105672969967,2021-08-02
14,2021-08-02T10:25:00Z,14.629,norwood,0.819873934000742,3.85781145717464,2021-08-02
21,2021-08-02T10:25:00Z,12.769,blue.ruin,1.54343598055105,4.42,2021-08-02
5,2021-08-02T10:30:00Z,13.312,blue.ruin,1.14899497487437,4.51,2021-08-02
8,2021-08-02T10:30:00Z,14.53,blue.ruin,0.974945770065076,4.51,2021-08-02
10,2021-08-02T10:30:00Z,12.916,blue.ruin,1.44748743718593,4.51,2021-08-02
15,2021-08-02T10:30:00Z,13.148,blue.ruin,1.27261306532663,4.51,2021-08-02
16,2021-08-02T10:30:00Z,14.215,norwood,0.896009389671361,4.04230046948357,2021-08-02
17,2021-08-02T10:30:00Z,15.383,blue.ruin,0.840427135678392,4.71121562357241,2021-08-02
23,2021-08-02T10:30:00Z,12.873,blue.ruin,1.47989949748744,4.51,2021-08-02
30,2021-08-02T10:30:00Z,12.786,blue.ruin,1.54547738693467,4.51,2021-08-02
6,2021-08-02T10:35:00Z,13,norwood,1.21335927367056,2.6138658668396,2021-08-02
11,2021-08-02T10:35:00Z,13.409,blue.ruin,1.11152,4.58,2021-08-02
14,2021-08-02T10:35:00Z,14.566,norwood,0.839927784112505,4.01649106803497,2021-08-02
18,2021-08-02T10:35:00Z,17.63,norwood,0.548783732421133,5.9962706195363,2021-08-02
21,2021-08-02T10:35:00Z,12.895,blue.ruin,1.4816,4.58,2021-08-02
22,2021-08-02T10:35:00Z,12.92,blue.ruin,1.4636,4.58,2021-08-02
31,2021-08-02T10:35:00Z,14.423,blue.ruin,0.982588235294118,4.58,2021-08-02
5,2021-08-02T10:40:00Z,12.5,blue.ruin,1.6,4.73,2021-08-02
7,2021-08-02T10:40:00Z,12.829,blue.ruin,1.54356120826709,4.73,2021-08-02
8,2021-08-02T10:40:00Z,13.841,blue.ruin,1.05223395613323,4.73,2021-08-02
10,2021-08-02T10:40:00Z,12.978,blue.ruin,1.43696343402226,4.73,2021-08-02
13,2021-08-02T10:40:00Z,14.917,norwood,0.796786963726754,4.45710832873013,2021-08-02
16,2021-08-02T10:40:00Z,14.027,norwood,0.893253234750462,3.93583548983364,2021-08-02
17,2021-08-02T10:40:00Z,14.005,blue.ruin,1.03225020308692,4.73,2021-08-02
23,2021-08-02T10:40:00Z,12.936,blue.ruin,1.46701112877583,4.73,2021-08-02
30,2021-08-02T10:40:00Z,12.786,blue.ruin,1.6,4.73,2021-08-02
11,2021-08-02T10:45:00Z,12.908,blue.ruin,1.48935681470138,4.86,2021-08-02
14,2021-08-02T10:45:00Z,14.566,norwood,0.848959515701854,4.65299665783832,2021-08-02
15,2021-08-02T10:45:00Z,13.649,blue.ruin,1.07812758906379,4.86,2021-08-02
